customer_id,total_revenue,average_order_value,transaction_count,first_purchase_date,last_purchase_date,customer_since,last_interaction,customer_tenure_months,days_since_last_purchase,days_since_last_interaction,customer_name,industry,company_size,support_tickets,satisfaction_score,churn_status
CUST3902,798734.21,66561.18416666666,12,2022-01-12,2025-03-24,2023-03-21,2024-06-22,28,134,409,"Aggarwal, Savant and Chauhan",Finance,Mid-Market,29,5,1
CUST3903,1670504.65,167050.465,10,2022-07-11,2025-07-21,2019-06-17,2025-06-30,74,15,36,Ahuja Ltd,Education,Mid-Market,1,8,0
CUST3904,2727131.4499999997,151507.30277777778,18,2022-01-24,2025-07-14,2019-11-15,2025-06-30,69,22,36,Uppal-Munshi,Manufacturing,Enterprise,1,8,0
CUST3905,2847344.27,258849.4790909091,11,2022-03-06,2025-06-29,2023-02-28,2024-05-15,29,37,447,Sant Group,Manufacturing,Enterprise,5,2,1
CUST3906,1746385.1,109149.06875,16,2022-03-07,2025-07-23,2019-12-31,2025-06-30,68,13,36,"Bhattacharyya, Ghosh and Lad",Retail,Mid-Market,1,8,0
CUST3907,1748950.7,218618.8375,8,2022-02-24,2025-03-17,2021-10-21,2025-06-30,46,141,36,"Bhatnagar, Chopra and Ghosh",Non-Profit,Small,1,8,0
CUST3908,486513.69,97302.738,5,2022-08-16,2025-05-12,2024-04-28,2025-06-30,15,85,36,"Chowdhury, Nath and Nagy",Non-Profit,Small,1,8,0
CUST3909,722966.13,103280.87571428572,7,2022-01-05,2025-05-28,2022-11-07,2025-06-30,33,69,36,Suresh Group,Retail,Enterprise,1,8,0
CUST3910,1309943.92,130994.39199999999,10,2022-08-03,2025-06-19,2022-09-21,2025-06-30,34,47,36,Dhar PLC,Finance,Small,1,8,0
CUST3911,1799395.65,138415.05,13,2022-05-25,2025-05-17,2021-06-26,2025-06-30,50,80,36,"Pai, Butala and Dhar",Healthcare,Small,1,8,0
CUST3912,2630895.6,263089.56,10,2022-03-22,2024-11-21,2021-05-14,2025-06-30,51,257,36,Kannan Group,Healthcare,Enterprise,1,8,0
CUST3913,2990633.76,186914.61,16,2022-02-12,2025-02-20,2023-07-13,2025-06-30,25,166,36,Mohan-Chakrabarti,Tech,Mid-Market,1,8,0
CUST3914,1637434.28,148857.66181818183,11,2022-07-22,2025-03-10,2023-04-16,2025-06-30,28,148,36,Anne-Grover,Manufacturing,Mid-Market,1,8,0
CUST3915,1136940.6,126326.73333333334,9,2022-06-03,2025-04-27,2019-03-05,2025-06-30,78,100,36,"Tank, Varkey and Chowdhury",Tech,Small,1,8,0
CUST3916,1540880.06,154088.006,10,2022-01-10,2025-06-27,2025-07-03,2025-06-30,1,39,36,Kalla PLC,Healthcare,Enterprise,1,8,0
CUST3917,1669264.65,139105.38749999998,12,2022-01-21,2025-03-30,2020-07-08,2025-03-18,61,128,140,"Shankar, Tailor and Garg",Healthcare,Mid-Market,11,9,0
CUST3918,953398.52,136199.78857142857,7,2023-07-11,2025-06-18,2021-10-28,2025-06-30,45,48,36,Nori Inc,Healthcare,Small,1,8,0
CUST3919,2754364.05,172147.753125,16,2022-07-22,2025-07-03,2022-01-27,2025-06-30,42,33,36,Krishna Group,Finance,Small,1,8,0
CUST3920,3045208.15,253767.34583333333,12,2022-04-24,2025-04-30,2019-08-03,2025-07-10,73,97,26,Sanghvi-Tailor,Finance,Small,8,6,0
CUST3921,1079222.16,179870.36,6,2022-07-11,2024-02-10,2024-06-11,2025-06-30,14,542,36,Bhatnagar Inc,Finance,Small,1,8,0
CUST3922,988678.5100000001,141239.78714285715,7,2022-01-30,2025-03-26,2020-07-15,2025-04-28,61,132,99,"Iyengar, Murthy and Dube",Education,Enterprise,20,6,0
CUST3923,1177933.29,98161.1075,12,2022-09-11,2025-04-07,2024-04-16,2025-06-30,15,120,36,Andra and Sons,Retail,Small,1,8,0
CUST3924,2136781.13,164367.77923076923,13,2022-01-08,2025-06-30,2025-05-25,2025-06-30,2,36,36,Mahal-Samra,Non-Profit,Enterprise,1,8,0
CUST3925,1805541.62,180554.162,10,2022-04-29,2025-03-01,2024-08-28,2024-10-18,11,157,291,"Divan, Mohan and Saha",Finance,Small,19,5,1
CUST3926,1442502.8,206071.82857142857,7,2022-04-10,2024-03-13,2024-10-19,2024-11-02,9,510,276,Savant-Bhardwaj,Education,Small,38,1,1
CUST3927,871340.69,58089.37933333333,15,2022-03-12,2025-04-02,2024-06-07,2024-08-05,14,125,365,Das and Sons,Healthcare,Small,41,3,1
CUST3928,762296.5700000001,95287.07125000001,8,2022-02-05,2025-04-08,2019-03-24,2025-06-30,77,119,36,Lall-Kota,Education,Enterprise,1,8,0
CUST3929,943061.03,94306.103,10,2022-10-04,2024-11-20,2021-06-18,2024-08-05,50,258,365,Brar-Rattan,Finance,Small,19,2,1
CUST3930,1511270.34,188908.7925,8,2022-08-12,2025-05-12,2022-01-17,2025-05-25,43,85,72,Raja Ltd,Non-Profit,Enterprise,2,7,0
CUST3931,1010689.1799999999,144384.16857142857,7,2022-09-08,2025-07-04,2024-01-09,2025-04-11,19,32,116,"Nazareth, Subramanian and Savant",Education,Small,5,5,0
CUST3932,1147374.26,163910.60857142857,7,2022-01-17,2025-01-26,2022-02-15,2025-06-30,42,191,36,Khanna-Datta,Healthcare,Enterprise,1,8,0
CUST3933,2584893.44,369270.4914285714,7,2022-01-28,2024-06-06,2020-09-23,2024-11-08,59,425,270,Chand-Sachdev,Tech,Mid-Market,43,5,0
CUST3934,1199768.48,133307.60888888888,9,2022-01-20,2025-07-22,2024-11-19,2024-12-31,8,14,217,Kamdar and Sons,Government,Small,15,7,0
CUST3935,1003802.8099999999,91254.8009090909,11,2022-04-02,2025-03-18,2019-09-23,2025-06-30,71,140,36,"Dara, Baral and Raval",Retail,Mid-Market,1,8,0
CUST3936,1520217.7,101347.84666666666,15,2022-09-09,2025-07-03,2020-10-21,2025-06-30,58,33,36,"Rattan, Nigam and Jhaveri",Tech,Mid-Market,1,8,0
CUST3937,2076045.02,296577.86,7,2022-01-12,2024-11-22,2020-05-10,2025-06-30,63,256,36,Rau and Sons,Non-Profit,Enterprise,1,8,0
CUST3938,1572070.61,112290.75785714286,14,2022-01-26,2025-06-13,2021-11-05,2025-06-30,45,53,36,Tara-Raman,Retail,Enterprise,1,8,0
CUST3939,994818.59,124352.32375,8,2022-02-19,2024-04-02,2023-02-22,2023-11-09,29,490,635,"Prashad, Nagarajan and Vig",Retail,Mid-Market,4,1,1
CUST3940,999577.3,90870.66363636364,11,2022-05-22,2025-06-09,2020-03-26,2025-06-30,65,57,36,Gulati LLC,Government,Enterprise,1,8,0
CUST3941,166302.39,27717.065000000002,6,2023-01-09,2025-04-14,2020-11-05,2025-06-30,57,113,36,Vyas LLC,Education,Mid-Market,1,8,0
CUST3942,692508.8999999999,115418.14999999998,6,2022-10-20,2025-06-27,2023-04-06,2025-02-07,28,39,179,"Gandhi, Dixit and Sane",Education,Mid-Market,25,3,0
CUST3943,3303664.08,330366.408,10,2022-02-26,2025-03-11,2020-06-25,2024-04-23,62,147,469,"Radhakrishnan, Patil and Gaba",Healthcare,Small,22,4,1
CUST3944,2351348.8600000003,470269.77200000006,5,2022-09-20,2024-08-06,2022-08-25,2024-03-23,35,364,500,"Zachariah, Murthy and Edwin",Manufacturing,Mid-Market,15,5,0
CUST3945,2213763.26,221376.32599999997,10,2022-08-23,2025-06-22,2019-12-14,2025-06-30,68,44,36,Chokshi Ltd,Non-Profit,Mid-Market,1,8,0
CUST3946,2703704.66,225308.72166666668,12,2022-01-14,2024-09-16,2019-01-26,2025-06-30,79,323,36,Ratti-Tandon,Government,Mid-Market,1,8,0
CUST3947,2161490.54,270186.3175,8,2022-02-18,2025-07-22,2020-04-28,2025-06-30,64,14,36,Chokshi Inc,Manufacturing,Mid-Market,1,8,0
CUST3948,910489.29,101165.47666666667,9,2022-08-25,2025-05-17,2019-09-18,2024-11-02,71,80,276,Bumb-Balan,Manufacturing,Enterprise,16,5,1
CUST3949,1362804.81,104831.13923076923,13,2022-11-13,2025-04-13,2019-10-31,2025-06-30,70,114,36,Mitra-Cherian,Non-Profit,Mid-Market,1,8,0
CUST3950,2562187.5300000003,232926.13909090913,11,2022-07-01,2025-03-09,2020-01-01,2025-06-30,68,149,36,Garg Inc,Manufacturing,Small,1,8,0
CUST3951,812044.6699999999,162408.93399999998,5,2022-01-29,2025-04-23,2022-01-21,2025-06-30,43,104,36,"Ravi, Mall and Mittal",Tech,Mid-Market,1,8,0
CUST3952,2806120.33,311791.1477777778,9,2022-01-27,2025-06-17,2021-06-02,2025-06-30,50,49,36,Shukla-Walia,Tech,Enterprise,1,8,0
CUST3953,2272288.19,133664.01117647058,17,2022-03-31,2025-07-21,2021-05-07,2025-06-30,51,15,36,"Rao, Dyal and Soni",Tech,Mid-Market,1,8,0
CUST3954,2496015.14,192001.16461538462,13,2022-01-01,2025-06-29,2025-07-01,2025-07-18,1,37,18,Bumb and Sons,Tech,Enterprise,2,10,0
CUST3955,1033064.78,103306.478,10,2022-03-03,2025-01-16,2020-11-10,2025-06-30,57,201,36,Barad Ltd,Education,Small,1,8,0
CUST3956,2885146.65,262286.0590909091,11,2022-09-25,2025-03-16,2024-10-23,2025-07-09,9,142,27,Dubey-Chandra,Government,Enterprise,14,7,0
CUST3957,761477.7999999999,126912.96666666666,6,2022-02-22,2024-05-13,2020-03-20,2025-02-26,65,449,160,"Dutt, Gulati and Nadig",Tech,Small,1,8,0
CUST3958,1246764.0699999998,155845.50874999998,8,2022-11-17,2025-06-05,2023-09-18,2025-06-30,22,61,36,More-Korpal,Education,Small,1,8,0
CUST3959,1854832.37,142679.41307692308,13,2022-05-09,2025-06-20,2022-05-21,2023-12-04,39,46,610,Wable-Chauhan,Government,Enterprise,47,4,0
CUST3960,1232311.07,77019.441875,16,2022-03-15,2025-04-28,2021-07-24,2025-06-30,49,99,36,Babu LLC,Manufacturing,Mid-Market,1,8,0
CUST3961,1391620.98,173952.6225,8,2022-04-14,2025-03-13,2022-10-29,2025-06-30,33,145,36,Rajagopal LLC,Non-Profit,Mid-Market,1,8,0
CUST3962,3114929.5300000003,239609.96384615387,13,2022-01-23,2025-07-20,2020-06-02,2025-05-17,63,16,80,Pant Ltd,Retail,Mid-Market,2,10,0
CUST3963,2528570.91,194505.45461538463,13,2022-02-02,2025-01-14,2022-12-04,2025-06-30,32,203,36,"Nagarajan, Ghose and Kunda",Tech,Mid-Market,1,8,0
CUST3964,3342411.63,257108.58692307692,13,2022-05-20,2025-07-03,2021-12-03,2023-11-08,44,33,636,Bali-Malhotra,Retail,Enterprise,29,1,1
CUST3965,1433001.3699999999,159222.37444444443,9,2022-05-23,2025-05-23,2020-03-07,2025-06-30,65,74,36,Wagle-Chaudhary,Tech,Small,1,8,0
CUST3966,1953671.7,162805.975,12,2022-04-12,2024-11-28,2022-08-21,2024-10-07,36,250,302,"Wadhwa, Krishnamurthy and Choudhary",Education,Mid-Market,32,4,1
CUST3967,1708404.88,122028.92,14,2022-01-21,2025-06-17,2021-09-09,2024-11-10,47,49,268,"Jha, Ramesh and Karan",Tech,Enterprise,44,5,1
CUST3968,675381.1,75042.34444444445,9,2022-04-30,2024-12-06,2021-04-12,2025-06-30,52,242,36,"Chatterjee, Pau and Sachdev",Government,Mid-Market,1,8,0
CUST3969,1249072.98,178438.99714285714,7,2023-10-11,2025-04-24,2022-11-29,2025-06-30,32,103,36,Choudhury Ltd,Manufacturing,Enterprise,1,8,0
CUST3970,1193611.54,85257.96714285715,14,2022-01-15,2025-01-25,2021-07-16,2025-01-25,49,192,192,Bhakta-Kamdar,Education,Small,15,1,0
CUST3971,3153440.55,350382.2833333333,9,2022-07-20,2025-01-10,2022-07-06,2024-05-30,37,207,432,"Kara, Rajan and Mander",Manufacturing,Small,47,1,1
CUST3972,2265450.41,174265.41615384616,13,2022-01-18,2025-03-27,2024-04-14,2025-06-30,15,131,36,Kapur-Hans,Healthcare,Small,1,8,0
CUST3973,1051504.76,105150.476,10,2022-01-02,2024-01-26,2021-07-23,2025-06-30,49,557,36,Rastogi and Sons,Government,Small,1,8,0
CUST3974,2525679.2,157854.95,16,2022-02-04,2025-06-07,2021-09-28,2025-06-30,46,59,36,Grewal-Viswanathan,Finance,Mid-Market,1,8,0
CUST3975,733205.8300000001,81467.31444444445,9,2022-02-23,2024-09-17,2020-07-26,2024-10-13,61,322,296,Subramanian and Sons,Education,Enterprise,18,4,1
CUST3976,630664.1599999999,126132.83199999998,5,2022-03-12,2025-01-16,2023-03-18,2025-05-08,29,201,89,Shetty and Sons,Healthcare,Enterprise,4,8,0
CUST3977,1559743.49,222820.49857142856,7,2022-09-12,2025-06-04,2019-11-22,2024-01-01,69,62,582,"Garg, Sama and Sachar",Retail,Small,23,1,1
CUST3978,1082186.8599999999,120242.98444444443,9,2022-01-08,2025-02-10,2020-11-14,2023-08-22,57,176,714,Desai Inc,Non-Profit,Enterprise,36,4,1
CUST3979,321185.63,45883.66142857143,7,2022-08-31,2025-07-14,2023-03-30,2025-06-30,28,22,36,"Butala, Karan and Pal",Non-Profit,Enterprise,1,8,0
CUST3980,749770.05,249923.35,3,2022-05-21,2023-07-12,2024-12-22,2025-06-18,7,755,48,Sarkar and Sons,Healthcare,Small,26,6,0
CUST3981,2102509.5700000003,191137.23363636367,11,2022-04-27,2025-07-22,2019-02-28,2023-09-11,78,14,694,Mishra-Baria,Finance,Enterprise,48,3,1
CUST3982,187786.80999999997,20865.201111111106,9,2022-01-31,2025-06-28,2024-04-08,2024-12-15,16,38,233,Rajan LLC,Manufacturing,Mid-Market,39,3,1
CUST3983,2567316.99,197485.92230769232,13,2022-02-01,2025-06-05,2019-09-03,2025-06-30,72,61,36,"Bala, Memon and Loke",Government,Small,1,8,0
CUST3984,1950504.04,150038.7723076923,13,2022-03-16,2025-05-13,2019-01-05,2025-06-30,80,84,36,Vala-Trivedi,Tech,Mid-Market,1,8,0
CUST3985,1895091.78,157924.315,12,2022-06-12,2025-06-03,2021-04-08,2025-06-30,52,63,36,"Gokhale, Apte and Dua",Manufacturing,Enterprise,1,8,0
CUST3986,1516835.7000000002,303367.14,5,2023-11-16,2025-04-21,2021-10-27,2023-10-25,45,106,650,Divan-Shah,Education,Mid-Market,48,4,1
CUST3987,4342402.2299999995,271400.13937499997,16,2022-01-12,2025-07-24,2024-11-07,2025-01-31,9,12,186,Korpal-Mody,Education,Enterprise,23,7,0
CUST3988,3495205.96,233013.73066666667,15,2022-05-10,2025-02-04,2025-05-17,2025-05-22,2,182,75,Basak-Mann,Non-Profit,Mid-Market,17,10,0
CUST3989,843521.4299999999,76683.76636363636,11,2022-01-06,2025-05-14,2021-06-18,2025-06-30,50,83,36,Savant Inc,Retail,Mid-Market,1,8,0
CUST3990,599775.74,99962.62333333334,6,2022-03-06,2025-04-15,2022-04-06,2025-06-30,40,112,36,Chaudry-Parsa,Non-Profit,Mid-Market,1,8,0
CUST3991,2991581.43,213684.38785714286,14,2022-01-02,2025-03-28,2019-11-29,2024-09-13,69,130,326,"Wali, Setty and Patil",Manufacturing,Enterprise,31,2,1
CUST3992,2660073.43,241824.8572727273,11,2022-06-24,2025-07-15,2023-09-03,2025-06-30,23,21,36,Lad and Sons,Finance,Small,1,8,0
CUST3993,1856434.61,123762.30733333335,15,2022-01-04,2025-01-08,2025-06-17,2025-07-11,1,209,25,Khanna-Arya,Retail,Enterprise,7,7,0
CUST3994,2333512.6500000004,388918.7750000001,6,2022-02-22,2024-11-23,2021-03-01,2025-06-30,53,255,36,Dora Group,Retail,Small,1,8,0
CUST3995,999447.19,166574.53166666665,6,2022-04-26,2024-10-05,2021-09-22,2025-07-19,47,304,17,"Dyal, Kala and Ghose",Tech,Small,14,1,0
CUST3996,2340944.94,292618.1175,8,2022-01-03,2025-03-08,2022-07-09,2025-03-02,37,150,156,Bhargava PLC,Retail,Small,28,9,0
CUST3997,1116518.1400000001,139564.76750000002,8,2022-07-28,2025-07-11,2019-03-07,2024-02-24,78,25,528,Jha-Kaur,Retail,Small,23,5,1
CUST3998,2245043.5,140315.21875,16,2022-01-24,2025-07-14,2024-05-01,2025-06-30,15,22,36,"Narayanan, Tak and Suri",Retail,Enterprise,1,8,0
CUST3999,1326141.45,120558.31363636363,11,2023-06-18,2025-04-06,2021-06-06,2025-06-30,50,121,36,Gala and Sons,Tech,Enterprise,1,8,0
CUST4000,1253334.16,139259.35111111111,9,2022-10-13,2025-02-11,2019-02-06,2024-10-22,79,175,287,"Oza, Sehgal and Anand",Finance,Enterprise,21,4,1
CUST4001,3209329.41,229237.815,14,2022-04-22,2025-07-16,2021-08-28,2025-07-15,47,20,21,"Gandhi, Varkey and Dhillon",Retail,Small,16,10,0
CUST4002,1058144.27,176357.37833333333,6,2023-09-07,2025-02-14,2020-12-30,2025-07-06,55,172,30,"Sodhi, Vig and Chaudhry",Manufacturing,Small,24,6,0
CUST4003,2745878.19,196134.1564285714,14,2022-02-18,2025-07-04,2021-04-14,2024-07-25,52,32,376,Aurora LLC,Finance,Mid-Market,11,5,1
CUST4004,3726345.75,232896.609375,16,2022-01-28,2025-05-26,2022-05-13,2025-06-30,39,71,36,"Babu, Ganesan and Sehgal",Government,Enterprise,1,8,0
CUST4005,790974.71,98871.83875,8,2022-06-28,2025-01-09,2022-07-02,2025-06-30,37,208,36,"Kulkarni, Wali and Shukla",Manufacturing,Mid-Market,1,8,0
CUST4006,1206248.63,134027.62555555554,9,2022-10-19,2025-06-10,2022-04-05,2025-06-30,40,56,36,Dixit Ltd,Healthcare,Mid-Market,1,8,0
CUST4007,2963023.98,185188.99875,16,2022-02-09,2025-07-21,2023-12-09,2025-02-04,20,15,182,"Nayak, Mukherjee and Bhardwaj",Education,Mid-Market,47,6,0
CUST4008,3566675.44,254762.5314285714,14,2022-03-30,2025-04-21,2020-04-09,2024-03-06,64,106,517,Zachariah Inc,Retail,Enterprise,25,6,0
CUST4009,1726307.75,191811.97222222222,9,2022-09-03,2025-04-27,2019-07-01,2025-06-30,74,100,36,Korpal PLC,Education,Mid-Market,1,8,0
CUST4010,1299878.97,118170.81545454545,11,2022-01-27,2024-11-25,2024-07-01,2025-06-30,13,253,36,Pingle Inc,Manufacturing,Enterprise,1,8,0
CUST4011,2686832.46,298536.94,9,2022-02-27,2025-03-25,2022-01-19,2023-07-27,43,133,740,Arora-Tripathi,Retail,Mid-Market,24,5,0
CUST4012,1974313.03,197431.303,10,2022-07-24,2025-04-21,2022-05-06,2025-06-30,39,106,36,Kapadia-Ramanathan,Finance,Small,1,8,0
CUST4013,1612491.5,107499.43333333333,15,2022-02-09,2024-11-13,2020-11-29,2025-03-31,57,265,127,Bansal-Bhardwaj,Retail,Small,31,6,0
CUST4014,690252.45,230084.15,3,2024-07-26,2024-11-07,2020-09-16,2025-06-30,59,271,36,Bawa-Pathak,Non-Profit,Enterprise,1,8,0
CUST4015,757205.26,68836.84181818181,11,2022-08-12,2025-03-06,2019-01-15,2024-03-05,79,152,518,"Puri, Jani and Sheth",Tech,Mid-Market,3,2,1
CUST4016,1241194.72,248238.944,5,2022-06-25,2024-03-11,2019-03-14,2025-06-30,77,512,36,Chhabra Ltd,Non-Profit,Small,1,8,0
CUST4017,3627617.3200000003,362761.732,10,2022-03-11,2025-01-11,2021-11-29,2025-06-30,44,206,36,"Purohit, Walia and Kanda",Non-Profit,Mid-Market,1,8,0
CUST4018,920454.72,115056.84,8,2022-08-05,2025-04-22,2025-07-07,2025-06-30,0,105,36,Pal-Gera,Manufacturing,Small,1,8,0
CUST4019,465768.76,116442.19,4,2022-09-23,2024-10-01,2022-07-25,2025-02-27,36,308,159,Mohan-Mohanty,Retail,Small,14,6,0
CUST4020,1053753.6600000001,131719.20750000002,8,2022-01-16,2025-07-20,2025-04-23,2025-04-23,3,16,104,"Taneja, Karpe and Trivedi",Finance,Mid-Market,13,9,0
CUST4021,2237471.65,279683.95625,8,2022-04-08,2025-02-23,2023-04-20,2025-01-11,27,163,206,Mukhopadhyay-Wali,Government,Mid-Market,4,7,0
CUST4022,1222652.05,135850.2277777778,9,2022-06-17,2024-12-31,2022-07-26,2025-06-30,36,217,36,Dugar Inc,Government,Enterprise,1,8,0
CUST4023,232100.09999999998,58025.024999999994,4,2022-03-18,2024-03-19,2022-04-25,2025-06-30,39,504,36,Naik Inc,Retail,Small,1,8,0
CUST4024,645107.1699999999,107517.86166666665,6,2022-07-24,2025-06-08,2019-10-10,2023-07-29,70,58,738,"Luthra, Mani and Pillai",Retail,Small,4,7,0
CUST4025,2075531.54,188684.68545454546,11,2022-07-11,2025-04-26,2023-01-24,2025-06-30,30,101,36,Barad Ltd,Manufacturing,Enterprise,1,8,0
CUST4026,1283157.45,91654.10357142857,14,2022-01-21,2025-04-03,2019-05-24,2025-06-30,75,124,36,Kakar-Khalsa,Education,Mid-Market,14,9,0
CUST4027,2113667.48,176138.95666666667,12,2022-01-26,2025-04-16,2023-09-27,2025-06-30,22,111,36,Rajagopalan-Taneja,Retail,Mid-Market,1,8,0
CUST4028,916389.76,152731.62666666668,6,2022-02-24,2024-05-18,2021-10-02,2025-06-30,46,444,36,Barman-Gera,Healthcare,Mid-Market,1,8,0
CUST4029,446617.95,55827.24375,8,2022-01-01,2025-04-21,2019-05-07,2025-06-30,76,106,36,"Oommen, Khatri and Babu",Healthcare,Mid-Market,1,8,0
CUST4030,678042.97,135608.59399999998,5,2023-02-05,2025-06-01,2025-07-09,2025-06-30,0,65,36,"Lall, Balay and Bobal",Finance,Small,1,8,0
CUST4031,2807461.82,147761.1484210526,19,2022-04-08,2025-07-13,2025-06-05,2025-06-08,2,23,58,"Srinivasan, Tripathi and Deshpande",Healthcare,Enterprise,50,6,0
CUST4032,2244997.52,204090.68363636362,11,2022-01-10,2025-06-03,2022-02-24,2024-06-19,41,63,412,"Narasimhan, Yadav and Balay",Finance,Enterprise,24,3,1
CUST4033,2221368.0700000003,201942.55181818185,11,2022-05-17,2025-04-25,2022-08-09,2025-06-30,36,102,36,Sami-Hayre,Finance,Mid-Market,1,8,0
CUST4034,838470.55,83847.05500000001,10,2022-07-21,2025-06-12,2019-01-28,2025-06-30,79,54,36,Jaggi-Ravi,Tech,Enterprise,1,8,0
CUST4035,2967480.0700000003,329720.0077777778,9,2022-09-29,2024-10-18,2020-06-10,2025-06-30,62,291,36,"Sura, Mohan and Morar",Healthcare,Enterprise,1,8,0
CUST4036,1114870.6400000001,85759.28000000001,13,2022-01-24,2025-05-21,2022-11-29,2025-06-30,32,76,36,Kohli-Sarin,Government,Small,1,8,0
CUST4037,2702304.32,300256.03555555554,9,2022-04-07,2025-06-10,2021-08-25,2025-06-30,48,56,36,Dayal-Manne,Finance,Small,1,8,0
CUST4038,1098149.02,137268.6275,8,2022-01-12,2024-12-29,2021-05-25,2024-11-05,51,219,273,Mukhopadhyay-Dani,Healthcare,Mid-Market,25,5,1
CUST4039,1049773.86,209954.77200000003,5,2022-12-29,2025-05-27,2025-05-24,2025-06-04,2,70,62,Pal Ltd,Healthcare,Enterprise,41,10,0
CUST4040,2327877.7199999997,258653.07999999996,9,2022-01-01,2025-07-06,2024-06-15,2025-06-30,13,30,36,"Kale, Sachdeva and Chad",Healthcare,Mid-Market,1,8,0
CUST4041,1423752.41,94916.82733333333,15,2022-06-27,2025-06-27,2023-11-07,2025-06-30,21,39,36,Sandhu LLC,Tech,Small,1,8,0
CUST4042,1040529.04,80040.69538461539,13,2022-08-29,2025-06-30,2023-03-05,2023-09-08,29,36,697,Pillai Ltd,Education,Enterprise,46,1,1
CUST4043,1695566.46,154142.40545454546,11,2022-04-09,2025-07-08,2021-01-01,2025-06-30,55,28,36,Contractor Ltd,Retail,Mid-Market,1,8,0
CUST4044,1033347.69,79488.28384615385,13,2022-02-13,2025-06-07,2021-06-12,2025-06-30,50,59,36,Kibe-Ganguly,Tech,Mid-Market,1,8,0
CUST4045,1695635.81,169563.581,10,2022-01-15,2025-07-02,2024-11-22,2025-05-24,8,34,73,Tailor-Nagar,Education,Small,11,7,0
CUST4046,2173032.05,135814.503125,16,2022-07-10,2025-07-12,2020-03-27,2024-02-28,65,24,524,Mani Inc,Healthcare,Enterprise,20,1,1
CUST4047,2433517.6999999997,173822.69285714283,14,2022-04-06,2025-01-30,2022-11-26,2025-03-26,32,187,132,Gandhi Inc,Finance,Small,12,10,0
CUST4048,1004411.0599999999,111601.22888888889,9,2022-01-30,2025-06-07,2019-04-09,2025-06-30,77,59,36,Suri PLC,Manufacturing,Mid-Market,1,8,0
CUST4049,1670324.73,238617.81857142856,7,2022-02-23,2024-10-19,2021-11-09,2024-11-09,45,290,269,Bhalla and Sons,Non-Profit,Enterprise,0,5,0
CUST4050,2178609.39,217860.939,10,2022-08-28,2025-06-07,2021-04-18,2023-08-14,52,59,722,Badami-Goel,Non-Profit,Small,4,9,0
CUST4051,1538995.79,128249.64916666667,12,2022-06-11,2025-06-29,2020-03-14,2025-06-30,65,37,36,Goda-Sha,Tech,Mid-Market,1,8,0
CUST4052,1047140.78,116348.97555555556,9,2022-06-08,2024-12-24,2020-04-16,2024-09-14,64,224,325,Din Ltd,Education,Enterprise,39,5,1
CUST4053,2949818.71,294981.871,10,2022-02-23,2025-01-21,2024-08-04,2025-06-30,12,196,36,Dora Inc,Government,Small,1,8,0
CUST4054,2165576.07,154684.00499999998,14,2022-08-02,2025-05-14,2022-05-27,2025-06-30,38,83,36,"Chaudhry, Varughese and Toor",Government,Small,1,8,0
CUST4055,1397079.51,232846.585,6,2022-03-07,2025-05-20,2024-07-19,2025-06-30,12,77,36,Atwal and Sons,Healthcare,Mid-Market,1,8,0
CUST4056,537818.13,53781.813,10,2022-03-08,2024-08-23,2024-03-12,2024-08-09,17,347,361,"Chadha, D’Alia and Nagar",Tech,Mid-Market,6,1,1
CUST4057,1872970.6199999999,187297.06199999998,10,2022-07-16,2025-07-01,2021-02-24,2025-06-30,54,35,36,"Chhabra, Dugar and Sane",Tech,Enterprise,1,8,0
CUST4058,1178215.8,117821.58,10,2022-09-09,2025-06-16,2021-05-30,2024-11-08,50,50,270,Hari Ltd,Non-Profit,Enterprise,20,2,1
CUST4059,897592.62,112199.0775,8,2022-02-07,2025-03-13,2020-10-13,2024-06-28,58,145,403,Barman Ltd,Healthcare,Enterprise,30,4,1
CUST4060,2207539.19,245282.13222222222,9,2022-01-17,2025-04-23,2022-08-23,2025-06-30,35,104,36,Seshadri-Pall,Manufacturing,Enterprise,1,8,0
CUST4061,1199234.24,149904.28,8,2022-02-05,2025-06-23,2025-04-27,2025-06-13,3,43,53,Virk-Garde,Tech,Mid-Market,30,5,0
CUST4062,1065210.28,177535.04666666666,6,2023-01-06,2025-07-09,2019-04-04,2025-06-30,77,27,36,Bhatia PLC,Tech,Mid-Market,1,8,0
CUST4063,2157904.99,215790.499,10,2022-02-11,2025-05-01,2019-03-28,2025-06-30,77,96,36,"Ranganathan, Tripathi and Zachariah",Tech,Enterprise,1,8,0
CUST4064,3172848.58,198303.03625,16,2022-02-09,2025-06-20,2020-09-26,2025-06-30,59,46,36,Rai-Srinivasan,Tech,Small,1,8,0
CUST4065,2019259.8,183569.07272727272,11,2022-05-15,2025-03-27,2019-11-27,2025-06-30,69,131,36,"Devan, Handa and Balasubramanian",Non-Profit,Small,1,8,0
CUST4066,1682130.02,112142.00133333333,15,2022-03-02,2025-07-23,2019-09-03,2024-07-02,72,13,399,Varty-Deshmukh,Healthcare,Mid-Market,44,1,0
CUST4067,2857679.31,259789.0281818182,11,2022-01-14,2025-04-22,2020-03-17,2024-01-10,65,105,573,Wagle Ltd,Manufacturing,Enterprise,30,3,1
CUST4068,480590.05,120147.5125,4,2023-06-03,2024-04-16,2021-04-03,2025-04-21,52,476,106,Bajaj-Oak,Non-Profit,Enterprise,19,5,0
