customer_id,customer_name,industry,company_size,customer_since,last_interaction,support_tickets,satisfaction_score,churn_status
CUST3826,"Patla, Gala and Loyal",Tech,Mid-Market,2021-12-22,2025-06-30,1,8,0
CUST3827,"Raj, Nagi and Luthra",Manufacturing,Mid-Market,2021-09-26,2025-06-30,1,8,0
CUST3828,Tailor Group,Finance,Enterprise,2022-08-24,2025-06-30,1,8,0
CUST3829,Rege-Ravi,Finance,Mid-Market,2023-03-13,2024-12-27,46,4,1
CUST3830,Basak and Sons,Retail,Enterprise,2021-09-24,2025-06-30,1,8,0
CUST3831,"Oza, Chad and Solanki",Manufacturing,Enterprise,2019-12-01,2025-06-30,1,8,0
CUST3832,"Mander, Narayan and Arora",Finance,Mid-Market,2023-08-14,2025-06-30,1,8,0
CUST3833,"Madan, Soman and Tara",Tech,Enterprise,2023-03-15,2025-06-30,1,8,0
CUST3834,Chandra and Sons,Non-Profit,Enterprise,2020-11-10,2025-06-30,1,8,0
CUST3835,More LLC,Healthcare,Small,2022-07-19,2025-01-23,44,9,0
CUST3836,Sama LLC,Education,Mid-Market,2021-08-20,2024-05-16,0,1,0
CUST3837,Chauhan-Mander,Healthcare,Mid-Market,2022-11-23,2025-06-30,1,8,0
CUST3838,Agarwal-Din,Retail,Small,2021-10-24,2025-06-30,1,8,0
CUST3839,Bhatti Ltd,Non-Profit,Enterprise,2020-12-07,2024-01-21,10,4,1
CUST3840,Wable-Sarraf,Retail,Small,2022-08-06,2025-06-30,1,8,0
CUST3841,"Choudhury, Warrior and Date",Finance,Mid-Market,2023-10-26,2025-06-30,1,8,0
CUST3842,Ramachandran-Bail,Finance,Enterprise,2024-02-02,2025-06-30,1,8,0
CUST3843,Manda Inc,Manufacturing,Mid-Market,2020-08-27,2024-11-25,16,6,0
CUST3844,"Saini, Manne and Sanghvi",Healthcare,Enterprise,2024-03-13,2025-01-29,19,7,0
CUST3845,Ray-Prabhu,Manufacturing,Small,2022-08-29,2025-06-30,1,8,0
CUST3846,Jaggi and Sons,Retail,Enterprise,2021-01-19,2025-06-30,1,8,0
CUST3847,Samra PLC,Government,Enterprise,2022-01-02,2025-06-30,1,8,0
CUST3848,"Oommen, Chakraborty and Bava",Healthcare,Enterprise,2022-02-09,2025-06-30,1,8,0
CUST3849,Tank-Handa,Education,Enterprise,2019-11-27,2025-05-06,14,6,0
CUST3850,Patla-Pingle,Finance,Small,2021-02-12,2025-06-30,1,8,0
CUST3851,Gade PLC,Government,Enterprise,2025-02-02,2025-06-30,1,8,0
CUST3852,Sunder PLC,Healthcare,Small,2025-04-14,2025-06-30,1,8,0
CUST3853,Patel LLC,Non-Profit,Small,2022-03-06,2025-06-30,1,8,0
CUST3854,Mannan-Basak,Retail,Small,2019-10-17,2025-06-30,1,8,0
CUST3855,"Choudhury, Mody and Brar",Government,Mid-Market,2019-04-18,2023-10-28,22,2,1
CUST3856,Sastry LLC,Education,Enterprise,2019-11-14,2025-06-30,1,8,0
CUST3857,Dara Ltd,Non-Profit,Small,2021-08-10,2025-06-30,1,8,0
CUST3858,Nath PLC,Finance,Small,2024-01-03,2025-05-12,4,9,0
CUST3859,Nadkarni-Virk,Manufacturing,Enterprise,2020-01-11,2025-06-30,1,8,0
CUST3860,Rajagopal-Kapadia,Finance,Enterprise,2024-07-28,2024-08-06,41,2,1
CUST3861,"Raja, Gupta and Hora",Non-Profit,Enterprise,2023-04-10,2024-12-09,33,5,1
CUST3862,"Zachariah, Ram and Mand",Tech,Mid-Market,2024-08-22,2025-06-30,1,8,0
CUST3863,Sarkar-Setty,Government,Mid-Market,2021-08-15,2025-06-30,1,8,0
CUST3864,Viswanathan and Sons,Education,Enterprise,2025-06-09,2025-06-30,1,8,0
CUST3865,"Peri, Varma and Halder",Education,Enterprise,2021-03-17,2025-06-30,1,8,0
CUST3866,Anne Group,Government,Mid-Market,2025-07-03,2025-06-30,1,8,0
CUST3867,"Agate, Nagar and Nair",Finance,Small,2025-04-11,2024-09-16,38,1,1
CUST3868,"Mutti, Dhillon and Mittal",Non-Profit,Enterprise,2022-01-14,2025-06-30,1,8,0
CUST3869,Bhasin LLC,Non-Profit,Enterprise,2023-04-18,2025-06-30,1,8,0
CUST3870,Mohan Group,Finance,Enterprise,2024-02-28,2025-06-30,1,8,0
CUST3871,Comar-Tiwari,Tech,Enterprise,2022-04-12,2025-06-30,1,8,0
CUST3872,Kakar-Mani,Education,Enterprise,2019-11-30,2025-03-31,41,7,0
CUST3873,Bera-Das,Manufacturing,Enterprise,2025-07-11,2025-06-30,1,8,0
CUST3874,Dave and Sons,Non-Profit,Small,2023-11-07,2024-12-06,16,9,0
CUST3875,Rao-Zacharia,Government,Enterprise,2022-07-04,2024-03-18,20,4,1
CUST3876,Bhatnagar Inc,Retail,Small,2024-10-28,2025-06-30,1,8,0
CUST3877,"Palla, Tata and Choudhry",Retail,Small,2020-09-27,2024-10-29,2,8,0
CUST3878,"Reddy, Kaur and Kumar",Tech,Mid-Market,2021-11-23,2025-03-11,24,9,0
CUST3879,"Mangat, Ganesh and Kaur",Tech,Small,2025-03-14,2025-04-22,0,4,0
CUST3880,Chanda LLC,Government,Small,2021-02-26,2024-03-01,13,9,0
CUST3881,Kara PLC,Manufacturing,Enterprise,2019-03-05,2025-06-30,1,8,0
CUST3882,Mander Group,Retail,Mid-Market,2020-10-26,2025-06-30,1,8,0
CUST3883,"Swaminathan, Sangha and Virk",Tech,Enterprise,2024-08-27,2025-06-30,1,8,0
CUST3884,Mangat-Amble,Manufacturing,Small,2022-09-22,2024-10-02,20,7,0
CUST3885,Pillai-Garg,Education,Small,2021-01-14,2024-04-09,45,4,1
CUST3886,Handa-Nigam,Government,Enterprise,2020-06-13,2025-07-24,22,5,0
CUST3887,Sastry Group,Non-Profit,Small,2024-09-30,2025-05-19,10,6,0
CUST3888,Gill Inc,Manufacturing,Small,2021-09-20,2025-06-30,1,8,0
CUST3889,"Sama, Choudhary and Pandya",Non-Profit,Mid-Market,2024-04-20,2024-12-15,4,10,0
CUST3890,Mangat and Sons,Healthcare,Small,2021-10-01,2025-06-27,37,8,0
CUST3891,Chauhan PLC,Manufacturing,Mid-Market,2025-06-01,2025-07-17,26,8,0
CUST3892,Sagar-Pillay,Manufacturing,Enterprise,2022-09-24,2025-06-30,1,8,0
CUST3893,"Varty, Kalita and Jha",Government,Mid-Market,2019-07-07,2024-09-03,11,7,0
CUST3894,Thaman PLC,Education,Small,2019-10-14,2025-06-30,1,8,0
CUST3895,Viswanathan-Mander,Healthcare,Mid-Market,2022-01-05,2025-06-30,1,8,0
CUST3896,"Amble, Kota and Bhatnagar",Tech,Small,2023-06-03,2025-04-18,36,8,0
CUST3897,"Ganguly, Deol and Ravi",Healthcare,Small,2019-05-29,2025-06-30,1,8,0
CUST3898,"Balakrishnan, Kata and Kadakia",Healthcare,Mid-Market,2022-06-11,2025-06-30,1,8,0
CUST3899,"Saxena, Reddy and Chad",Manufacturing,Small,2024-07-31,2025-06-30,1,8,0
CUST3900,Sagar Inc,Finance,Enterprise,2020-05-28,2025-06-30,1,8,0
CUST3901,Purohit-Bhakta,Retail,Small,2021-01-16,2025-06-30,1,8,0
CUST3902,"Aggarwal, Savant and Chauhan",Finance,Mid-Market,2023-03-21,2024-06-22,29,5,1
CUST3903,Ahuja Ltd,Education,Mid-Market,2019-06-17,2025-06-30,1,8,0
CUST3904,Uppal-Munshi,Manufacturing,Enterprise,2019-11-15,2025-06-30,1,8,0
CUST3905,Sant Group,Manufacturing,Enterprise,2023-02-28,2024-05-15,5,2,1
CUST3906,"Bhattacharyya, Ghosh and Lad",Retail,Mid-Market,2019-12-31,2025-06-30,1,8,0
CUST3907,"Bhatnagar, Chopra and Ghosh",Non-Profit,Small,2021-10-21,2025-06-30,1,8,0
CUST3908,"Chowdhury, Nath and Nagy",Non-Profit,Small,2024-04-28,2025-06-30,1,8,0
CUST3909,Suresh Group,Retail,Enterprise,2022-11-07,2025-06-30,1,8,0
CUST3910,Dhar PLC,Finance,Small,2022-09-21,2025-06-30,1,8,0
CUST3911,"Pai, Butala and Dhar",Healthcare,Small,2021-06-26,2025-06-30,1,8,0
CUST3912,Kannan Group,Healthcare,Enterprise,2021-05-14,2025-06-30,1,8,0
CUST3913,Mohan-Chakrabarti,Tech,Mid-Market,2023-07-13,2025-06-30,1,8,0
CUST3914,Anne-Grover,Manufacturing,Mid-Market,2023-04-16,2025-06-30,1,8,0
CUST3915,"Tank, Varkey and Chowdhury",Tech,Small,2019-03-05,2025-06-30,1,8,0
CUST3916,Kalla PLC,Healthcare,Enterprise,2025-07-03,2025-06-30,1,8,0
CUST3917,"Shankar, Tailor and Garg",Healthcare,Mid-Market,2020-07-08,2025-03-18,11,9,0
CUST3918,Nori Inc,Healthcare,Small,2021-10-28,2025-06-30,1,8,0
CUST3919,Krishna Group,Finance,Small,2022-01-27,2025-06-30,1,8,0
CUST3920,Sanghvi-Tailor,Finance,Small,2019-08-03,2025-07-10,8,6,0
CUST3921,Bhatnagar Inc,Finance,Small,2024-06-11,2025-06-30,1,8,0
CUST3922,"Iyengar, Murthy and Dube",Education,Enterprise,2020-07-15,2025-04-28,20,6,0
CUST3923,Andra and Sons,Retail,Small,2024-04-16,2025-06-30,1,8,0
CUST3924,Mahal-Samra,Non-Profit,Enterprise,2025-05-25,2025-06-30,1,8,0
CUST3925,"Divan, Mohan and Saha",Finance,Small,2024-08-28,2024-10-18,19,5,1
CUST3926,Savant-Bhardwaj,Education,Small,2024-10-19,2024-11-02,38,1,1
CUST3927,Das and Sons,Healthcare,Small,2024-06-07,2024-08-05,41,3,1
CUST3928,Lall-Kota,Education,Enterprise,2019-03-24,2025-06-30,1,8,0
CUST3929,Brar-Rattan,Finance,Small,2021-06-18,2024-08-05,19,2,1
CUST3930,Raja Ltd,Non-Profit,Enterprise,2022-01-17,2025-05-25,2,7,0
CUST3931,"Nazareth, Subramanian and Savant",Education,Small,2024-01-09,2025-04-11,5,5,0
CUST3932,Khanna-Datta,Healthcare,Enterprise,2022-02-15,2025-06-30,1,8,0
CUST3933,Chand-Sachdev,Tech,Mid-Market,2020-09-23,2024-11-08,43,5,0
CUST3934,Kamdar and Sons,Government,Small,2024-11-19,2024-12-31,15,7,0
CUST3935,"Dara, Baral and Raval",Retail,Mid-Market,2019-09-23,2025-06-30,1,8,0
CUST3936,"Rattan, Nigam and Jhaveri",Tech,Mid-Market,2020-10-21,2025-06-30,1,8,0
CUST3937,Rau and Sons,Non-Profit,Enterprise,2020-05-10,2025-06-30,1,8,0
CUST3938,Tara-Raman,Retail,Enterprise,2021-11-05,2025-06-30,1,8,0
CUST3939,"Prashad, Nagarajan and Vig",Retail,Mid-Market,2023-02-22,2023-11-09,4,1,1
CUST3940,Gulati LLC,Government,Enterprise,2020-03-26,2025-06-30,1,8,0
CUST3941,Vyas LLC,Education,Mid-Market,2020-11-05,2025-06-30,1,8,0
CUST3942,"Gandhi, Dixit and Sane",Education,Mid-Market,2023-04-06,2025-02-07,25,3,0
CUST3943,"Radhakrishnan, Patil and Gaba",Healthcare,Small,2020-06-25,2024-04-23,22,4,1
CUST3944,"Zachariah, Murthy and Edwin",Manufacturing,Mid-Market,2022-08-25,2024-03-23,15,5,0
CUST3945,Chokshi Ltd,Non-Profit,Mid-Market,2019-12-14,2025-06-30,1,8,0
CUST3946,Ratti-Tandon,Government,Mid-Market,2019-01-26,2025-06-30,1,8,0
CUST3947,Chokshi Inc,Manufacturing,Mid-Market,2020-04-28,2025-06-30,1,8,0
CUST3948,Bumb-Balan,Manufacturing,Enterprise,2019-09-18,2024-11-02,16,5,1
CUST3949,Mitra-Cherian,Non-Profit,Mid-Market,2019-10-31,2025-06-30,1,8,0
CUST3950,Garg Inc,Manufacturing,Small,2020-01-01,2025-06-30,1,8,0
CUST3951,"Ravi, Mall and Mittal",Tech,Mid-Market,2022-01-21,2025-06-30,1,8,0
CUST3952,Shukla-Walia,Tech,Enterprise,2021-06-02,2025-06-30,1,8,0
CUST3953,"Rao, Dyal and Soni",Tech,Mid-Market,2021-05-07,2025-06-30,1,8,0
CUST3954,Bumb and Sons,Tech,Enterprise,2025-07-01,2025-07-18,2,10,0
CUST3955,Barad Ltd,Education,Small,2020-11-10,2025-06-30,1,8,0
CUST3956,Dubey-Chandra,Government,Enterprise,2024-10-23,2025-07-09,14,7,0
CUST3957,"Dutt, Gulati and Nadig",Tech,Small,2020-03-20,2025-02-26,1,8,0
CUST3958,More-Korpal,Education,Small,2023-09-18,2025-06-30,1,8,0
CUST3959,Wable-Chauhan,Government,Enterprise,2022-05-21,2023-12-04,47,4,0
CUST3960,Babu LLC,Manufacturing,Mid-Market,2021-07-24,2025-06-30,1,8,0
CUST3961,Rajagopal LLC,Non-Profit,Mid-Market,2022-10-29,2025-06-30,1,8,0
CUST3962,Pant Ltd,Retail,Mid-Market,2020-06-02,2025-05-17,2,10,0
CUST3963,"Nagarajan, Ghose and Kunda",Tech,Mid-Market,2022-12-04,2025-06-30,1,8,0
CUST3964,Bali-Malhotra,Retail,Enterprise,2021-12-03,2023-11-08,29,1,1
CUST3965,Wagle-Chaudhary,Tech,Small,2020-03-07,2025-06-30,1,8,0
CUST3966,"Wadhwa, Krishnamurthy and Choudhary",Education,Mid-Market,2022-08-21,2024-10-07,32,4,1
CUST3967,"Jha, Ramesh and Karan",Tech,Enterprise,2021-09-09,2024-11-10,44,5,1
CUST3968,"Chatterjee, Pau and Sachdev",Government,Mid-Market,2021-04-12,2025-06-30,1,8,0
CUST3969,Choudhury Ltd,Manufacturing,Enterprise,2022-11-29,2025-06-30,1,8,0
CUST3970,Bhakta-Kamdar,Education,Small,2021-07-16,2025-01-25,15,1,0
CUST3971,"Kara, Rajan and Mander",Manufacturing,Small,2022-07-06,2024-05-30,47,1,1
CUST3972,Kapur-Hans,Healthcare,Small,2024-04-14,2025-06-30,1,8,0
CUST3973,Rastogi and Sons,Government,Small,2021-07-23,2025-06-30,1,8,0
CUST3974,Grewal-Viswanathan,Finance,Mid-Market,2021-09-28,2025-06-30,1,8,0
CUST3975,Subramanian and Sons,Education,Enterprise,2020-07-26,2024-10-13,18,4,1
CUST3976,Shetty and Sons,Healthcare,Enterprise,2023-03-18,2025-05-08,4,8,0
CUST3977,"Garg, Sama and Sachar",Retail,Small,2019-11-22,2024-01-01,23,1,1
CUST3978,Desai Inc,Non-Profit,Enterprise,2020-11-14,2023-08-22,36,4,1
CUST3979,"Butala, Karan and Pal",Non-Profit,Enterprise,2023-03-30,2025-06-30,1,8,0
CUST3980,Sarkar and Sons,Healthcare,Small,2024-12-22,2025-06-18,26,6,0
CUST3981,Mishra-Baria,Finance,Enterprise,2019-02-28,2023-09-11,48,3,1
CUST3982,Rajan LLC,Manufacturing,Mid-Market,2024-04-08,2024-12-15,39,3,1
CUST3983,"Bala, Memon and Loke",Government,Small,2019-09-03,2025-06-30,1,8,0
CUST3984,Vala-Trivedi,Tech,Mid-Market,2019-01-05,2025-06-30,1,8,0
CUST3985,"Gokhale, Apte and Dua",Manufacturing,Enterprise,2021-04-08,2025-06-30,1,8,0
CUST3986,Divan-Shah,Education,Mid-Market,2021-10-27,2023-10-25,48,4,1
CUST3987,Korpal-Mody,Education,Enterprise,2024-11-07,2025-01-31,23,7,0
CUST3988,Basak-Mann,Non-Profit,Mid-Market,2025-05-17,2025-05-22,17,10,0
CUST3989,Savant Inc,Retail,Mid-Market,2021-06-18,2025-06-30,1,8,0
CUST3990,Chaudry-Parsa,Non-Profit,Mid-Market,2022-04-06,2025-06-30,1,8,0
CUST3991,"Wali, Setty and Patil",Manufacturing,Enterprise,2019-11-29,2024-09-13,31,2,1
CUST3992,Lad and Sons,Finance,Small,2023-09-03,2025-06-30,1,8,0
CUST3993,Khanna-Arya,Retail,Enterprise,2025-06-17,2025-07-11,7,7,0
CUST3994,Dora Group,Retail,Small,2021-03-01,2025-06-30,1,8,0
CUST3995,"Dyal, Kala and Ghose",Tech,Small,2021-09-22,2025-07-19,14,1,0
CUST3996,Bhargava PLC,Retail,Small,2022-07-09,2025-03-02,28,9,0
CUST3997,Jha-Kaur,Retail,Small,2019-03-07,2024-02-24,23,5,1
CUST3998,"Narayanan, Tak and Suri",Retail,Enterprise,2024-05-01,2025-06-30,1,8,0
CUST3999,Gala and Sons,Tech,Enterprise,2021-06-06,2025-06-30,1,8,0
CUST4000,"Oza, Sehgal and Anand",Finance,Enterprise,2019-02-06,2024-10-22,21,4,1
CUST4001,"Gandhi, Varkey and Dhillon",Retail,Small,2021-08-28,2025-07-15,16,10,0
CUST4002,"Sodhi, Vig and Chaudhry",Manufacturing,Small,2020-12-30,2025-07-06,24,6,0
CUST4003,Aurora LLC,Finance,Mid-Market,2021-04-14,2024-07-25,11,5,1
CUST4004,"Babu, Ganesan and Sehgal",Government,Enterprise,2022-05-13,2025-06-30,1,8,0
CUST4005,"Kulkarni, Wali and Shukla",Manufacturing,Mid-Market,2022-07-02,2025-06-30,1,8,0
CUST4006,Dixit Ltd,Healthcare,Mid-Market,2022-04-05,2025-06-30,1,8,0
CUST4007,"Nayak, Mukherjee and Bhardwaj",Education,Mid-Market,2023-12-09,2025-02-04,47,6,0
CUST4008,Zachariah Inc,Retail,Enterprise,2020-04-09,2024-03-06,25,6,0
CUST4009,Korpal PLC,Education,Mid-Market,2019-07-01,2025-06-30,1,8,0
CUST4010,Pingle Inc,Manufacturing,Enterprise,2024-07-01,2025-06-30,1,8,0
CUST4011,Arora-Tripathi,Retail,Mid-Market,2022-01-19,2023-07-27,24,5,0
CUST4012,Kapadia-Ramanathan,Finance,Small,2022-05-06,2025-06-30,1,8,0
CUST4013,Bansal-Bhardwaj,Retail,Small,2020-11-29,2025-03-31,31,6,0
CUST4014,Bawa-Pathak,Non-Profit,Enterprise,2020-09-16,2025-06-30,1,8,0
CUST4015,"Puri, Jani and Sheth",Tech,Mid-Market,2019-01-15,2024-03-05,3,2,1
CUST4016,Chhabra Ltd,Non-Profit,Small,2019-03-14,2025-06-30,1,8,0
CUST4017,"Purohit, Walia and Kanda",Non-Profit,Mid-Market,2021-11-29,2025-06-30,1,8,0
CUST4018,Pal-Gera,Manufacturing,Small,2025-07-07,2025-06-30,1,8,0
CUST4019,Mohan-Mohanty,Retail,Small,2022-07-25,2025-02-27,14,6,0
CUST4020,"Taneja, Karpe and Trivedi",Finance,Mid-Market,2025-04-23,2025-04-23,13,9,0
CUST4021,Mukhopadhyay-Wali,Government,Mid-Market,2023-04-20,2025-01-11,4,7,0
CUST4022,Dugar Inc,Government,Enterprise,2022-07-26,2025-06-30,1,8,0
CUST4023,Naik Inc,Retail,Small,2022-04-25,2025-06-30,1,8,0
CUST4024,"Luthra, Mani and Pillai",Retail,Small,2019-10-10,2023-07-29,4,7,0
CUST4025,Barad Ltd,Manufacturing,Enterprise,2023-01-24,2025-06-30,1,8,0
CUST4026,Kakar-Khalsa,Education,Mid-Market,2019-05-24,2025-06-30,14,9,0
CUST4027,Rajagopalan-Taneja,Retail,Mid-Market,2023-09-27,2025-06-30,1,8,0
CUST4028,Barman-Gera,Healthcare,Mid-Market,2021-10-02,2025-06-30,1,8,0
CUST4029,"Oommen, Khatri and Babu",Healthcare,Mid-Market,2019-05-07,2025-06-30,1,8,0
CUST4030,"Lall, Balay and Bobal",Finance,Small,2025-07-09,2025-06-30,1,8,0
CUST4031,"Srinivasan, Tripathi and Deshpande",Healthcare,Enterprise,2025-06-05,2025-06-08,50,6,0
CUST4032,"Narasimhan, Yadav and Balay",Finance,Enterprise,2022-02-24,2024-06-19,24,3,1
CUST4033,Sami-Hayre,Finance,Mid-Market,2022-08-09,2025-06-30,1,8,0
CUST4034,Jaggi-Ravi,Tech,Enterprise,2019-01-28,2025-06-30,1,8,0
CUST4035,"Sura, Mohan and Morar",Healthcare,Enterprise,2020-06-10,2025-06-30,1,8,0
CUST4036,Kohli-Sarin,Government,Small,2022-11-29,2025-06-30,1,8,0
CUST4037,Dayal-Manne,Finance,Small,2021-08-25,2025-06-30,1,8,0
CUST4038,Mukhopadhyay-Dani,Healthcare,Mid-Market,2021-05-25,2024-11-05,25,5,1
CUST4039,Pal Ltd,Healthcare,Enterprise,2025-05-24,2025-06-04,41,10,0
CUST4040,"Kale, Sachdeva and Chad",Healthcare,Mid-Market,2024-06-15,2025-06-30,1,8,0
CUST4041,Sandhu LLC,Tech,Small,2023-11-07,2025-06-30,1,8,0
CUST4042,Pillai Ltd,Education,Enterprise,2023-03-05,2023-09-08,46,1,1
CUST4043,Contractor Ltd,Retail,Mid-Market,2021-01-01,2025-06-30,1,8,0
CUST4044,Kibe-Ganguly,Tech,Mid-Market,2021-06-12,2025-06-30,1,8,0
CUST4045,Tailor-Nagar,Education,Small,2024-11-22,2025-05-24,11,7,0
CUST4046,Mani Inc,Healthcare,Enterprise,2020-03-27,2024-02-28,20,1,1
CUST4047,Gandhi Inc,Finance,Small,2022-11-26,2025-03-26,12,10,0
CUST4048,Suri PLC,Manufacturing,Mid-Market,2019-04-09,2025-06-30,1,8,0
CUST4049,Bhalla and Sons,Non-Profit,Enterprise,2021-11-09,2024-11-09,0,5,0
CUST4050,Badami-Goel,Non-Profit,Small,2021-04-18,2023-08-14,4,9,0
CUST4051,Goda-Sha,Tech,Mid-Market,2020-03-14,2025-06-30,1,8,0
CUST4052,Din Ltd,Education,Enterprise,2020-04-16,2024-09-14,39,5,1
CUST4053,Dora Inc,Government,Small,2024-08-04,2025-06-30,1,8,0
CUST4054,"Chaudhry, Varughese and Toor",Government,Small,2022-05-27,2025-06-30,1,8,0
CUST4055,Atwal and Sons,Healthcare,Mid-Market,2024-07-19,2025-06-30,1,8,0
CUST4056,"Chadha, D’Alia and Nagar",Tech,Mid-Market,2024-03-12,2024-08-09,6,1,1
CUST4057,"Chhabra, Dugar and Sane",Tech,Enterprise,2021-02-24,2025-06-30,1,8,0
CUST4058,Hari Ltd,Non-Profit,Enterprise,2021-05-30,2024-11-08,20,2,1
CUST4059,Barman Ltd,Healthcare,Enterprise,2020-10-13,2024-06-28,30,4,1
CUST4060,Seshadri-Pall,Manufacturing,Enterprise,2022-08-23,2025-06-30,1,8,0
CUST4061,Virk-Garde,Tech,Mid-Market,2025-04-27,2025-06-13,30,5,0
CUST4062,Bhatia PLC,Tech,Mid-Market,2019-04-04,2025-06-30,1,8,0
CUST4063,"Ranganathan, Tripathi and Zachariah",Tech,Enterprise,2019-03-28,2025-06-30,1,8,0
CUST4064,Rai-Srinivasan,Tech,Small,2020-09-26,2025-06-30,1,8,0
CUST4065,"Devan, Handa and Balasubramanian",Non-Profit,Small,2019-11-27,2025-06-30,1,8,0
CUST4066,Varty-Deshmukh,Healthcare,Mid-Market,2019-09-03,2024-07-02,44,1,0
CUST4067,Wagle Ltd,Manufacturing,Enterprise,2020-03-17,2024-01-10,30,3,1
CUST4068,Bajaj-Oak,Non-Profit,Enterprise,2021-04-03,2025-04-21,19,5,0
CUST4069,"Cheema, Rastogi and Sridhar",Healthcare,Small,2020-02-14,2025-06-30,1,8,0
CUST4070,Ganesh-Dar,Government,Small,2024-10-01,2025-06-30,1,8,0
CUST4071,"Tailor, Hans and Kaur",Healthcare,Enterprise,2021-06-15,2025-06-30,1,8,0
CUST4072,Mody-Dugal,Finance,Mid-Market,2023-02-19,2024-12-18,7,8,0
CUST4073,Dutta Group,Finance,Enterprise,2024-08-25,2025-02-09,43,7,0
CUST4074,"Sen, Nadkarni and Dhingra",Retail,Enterprise,2022-11-06,2025-06-30,1,8,0
CUST4075,"Sethi, Devi and Behl",Government,Mid-Market,2019-12-23,2025-06-30,1,8,0
CUST4076,Ramaswamy Ltd,Non-Profit,Mid-Market,2022-10-03,2025-06-12,4,8,0
CUST4077,"Desai, Chakraborty and Brahmbhatt",Education,Mid-Market,2021-04-14,2024-11-30,18,5,0
CUST4078,"Dasgupta, Mohanty and Krishnamurthy",Government,Mid-Market,2020-08-02,2025-04-07,47,8,0
CUST4079,Khatri-Jha,Tech,Mid-Market,2025-03-26,2025-06-30,1,8,0
CUST4080,"Munshi, Tripathi and Jain",Retail,Small,2023-09-28,2025-06-30,1,8,0
CUST4081,Baral-Basak,Finance,Small,2023-02-21,2025-06-30,1,8,0
CUST4082,Chauhan-Ranganathan,Healthcare,Small,2025-01-24,2024-09-14,31,5,1
CUST4083,Peri-Barman,Non-Profit,Small,2022-09-02,2025-06-30,1,8,0
CUST4084,Dube-Nagar,Non-Profit,Mid-Market,2022-05-07,2025-06-30,1,8,0
CUST4085,"Sankaran, Patla and Shankar",Finance,Enterprise,2024-07-05,2024-07-08,15,1,0
CUST4086,Chaudhry Ltd,Finance,Small,2020-02-12,2025-06-30,1,8,0
CUST4087,Chanda PLC,Education,Enterprise,2022-06-10,2023-10-16,8,3,1
CUST4088,Sachdeva LLC,Healthcare,Enterprise,2023-05-11,2024-08-27,8,4,0
CUST4089,"Sridhar, Mody and Hora",Healthcare,Small,2025-04-20,2025-06-30,1,8,0
CUST4090,Subramanian-Narang,Tech,Enterprise,2019-04-07,2023-10-20,38,5,0
CUST4091,Patil and Sons,Manufacturing,Small,2023-07-29,2025-06-30,1,8,0
CUST4092,"Sunder, Nigam and Ray",Tech,Small,2022-07-09,2025-06-30,1,8,0
CUST4093,Thakur LLC,Tech,Enterprise,2023-05-26,2024-11-07,19,9,0
CUST4094,Badal-Mall,Non-Profit,Mid-Market,2020-08-12,2025-06-30,1,8,0
CUST4095,Upadhyay-Ram,Non-Profit,Small,2025-06-22,2025-06-29,38,6,0
CUST4096,Kumer and Sons,Manufacturing,Small,2023-04-09,2025-06-30,1,8,0
CUST4097,Sura-Kannan,Government,Enterprise,2019-07-11,2025-06-26,1,6,0
CUST4098,"Rege, Purohit and Dar",Manufacturing,Small,2022-03-14,2025-06-30,1,8,0
CUST4099,Rege-Palan,Retail,Mid-Market,2024-09-21,2025-06-04,7,5,0
CUST4100,"Agate, Toor and Gera",Finance,Mid-Market,2023-10-09,2025-06-30,1,8,0
CUST4101,"Prashad, Korpal and Varty",Government,Mid-Market,2021-09-08,2025-06-30,1,8,0
CUST4102,Dar LLC,Healthcare,Enterprise,2024-09-15,2025-01-09,11,2,1
CUST4103,Sandal-Doshi,Tech,Mid-Market,2023-12-06,2025-06-30,1,8,0
CUST4104,Chandra Group,Healthcare,Small,2022-03-23,2024-03-16,38,5,1
CUST4105,"Suri, Sathe and Tara",Tech,Mid-Market,2024-02-25,2024-12-06,12,3,0
CUST4106,"Thaman, Badami and Bhasin",Non-Profit,Small,2024-06-29,2025-06-30,1,8,0
CUST4107,"Venkataraman, Kale and Ravel",Finance,Small,2022-07-01,2025-06-30,1,8,0
CUST4108,Tripathi and Sons,Tech,Mid-Market,2024-12-25,2025-06-30,1,8,0
CUST4109,Chopra PLC,Non-Profit,Small,2019-09-12,2024-12-16,50,1,1
CUST4110,"Bhagat, Kothari and Khatri",Government,Small,2020-08-24,2025-06-30,1,8,0
CUST4111,Mishra Inc,Non-Profit,Enterprise,2024-10-18,2025-06-30,1,8,0
CUST4112,Mistry-Shenoy,Government,Small,2021-04-02,2024-11-03,44,1,1
CUST4113,Chowdhury-Chopra,Retail,Mid-Market,2020-07-16,2024-03-08,40,5,1
CUST4114,"Borde, Deshpande and Ganguly",Tech,Small,2019-05-10,2025-06-30,1,8,0
CUST4115,Char-Verma,Healthcare,Enterprise,2023-12-01,2025-06-30,1,8,0
CUST4116,Bora Group,Education,Mid-Market,2022-09-14,2025-06-30,1,8,0
CUST4117,Gopal-Mall,Retail,Mid-Market,2024-09-04,2024-10-25,1,1,1
CUST4118,Iyengar LLC,Tech,Enterprise,2023-01-22,2025-06-30,1,8,0
CUST4119,"Singh, Kari and Dani",Non-Profit,Mid-Market,2025-03-25,2025-05-20,44,5,0
